,model_name,mode,image_type,epoch,learning_rate,batch_size,batch_index,loss_batch,avg_train_loss_till_current_batch,avg_train_acc_till_current_batch,avg_val_loss_till_current_batch,avg_val_acc_till_current_batch
152,n_heads=12_depth=1_learning_rate=0.001_weight_decay=0.03_embed_dim=192,train,original,1,0.001,32,153,0.11035353690385818,0.2214100021546329,0.8870506535947712,,
153,n_heads=12_depth=1_learning_rate=0.001_weight_decay=0.03_embed_dim=192,train,original,1,0.001,32,154,0.016391579061746597,0.22007871369299079,0.8877840909090909,,
154,n_heads=12_depth=1_learning_rate=0.001_weight_decay=0.03_embed_dim=192,train,original,1,0.001,32,155,0.045587003231048584,0.21895296072226858,0.8885080645161291,,
155,n_heads=12_depth=1_learning_rate=0.001_weight_decay=0.03_embed_dim=192,train,original,1,0.001,32,156,0.023153237998485565,0.21769783429455203,0.8892227564102564,,
156,n_heads=12_depth=1_learning_rate=0.001_weight_decay=0.03_embed_dim=192,train,original,1,0.001,32,157,0.17263035476207733,0.21741078028479105,0.88953025477707,,
157,n_heads=12_depth=1_learning_rate=0.001_weight_decay=0.03_embed_dim=192,train,original,1,0.001,32,158,0.019944727420806885,0.21616099514008227,0.8902294303797469,,
158,n_heads=12_depth=1_learning_rate=0.001_weight_decay=0.03_embed_dim=192,train,original,1,0.001,32,159,0.01102699339389801,0.21487084418570376,0.8909198113207547,,
159,n_heads=12_depth=1_learning_rate=0.001_weight_decay=0.03_embed_dim=192,train,original,1,0.001,32,160,0.0066167511977255344,0.2135692561045289,0.8916015625,,
160,n_heads=12_depth=1_learning_rate=0.001_weight_decay=0.03_embed_dim=192,train,original,1,0.001,32,161,0.006831856444478035,0.21228517287682672,0.8922748447204969,,
161,n_heads=12_depth=1_learning_rate=0.001_weight_decay=0.03_embed_dim=192,train,original,1,0.001,32,162,0.005375679116696119,0.21100795377954196,0.8929398148148148,,
